pnr_id,remark_code,remark_text,remark_category,priority_level,created_date,resolved_date,status
PNR01401,SSR,Oxygen equipment required,Special Service,High,2024-01-27T09:36:00,2024-01-27T10:58:00,Resolved
PNR01402,SSR,Bassinet seat requested,Special Service,Low,2024-01-27T10:13:00,2024-01-27T10:44:00,Pending
PNR01402,SSR,Extra legroom requested,Special Service,Medium,2024-01-27T12:38:00,2024-01-27T13:07:00,Resolved
PNR01403,SSR,Service animal onboard,Special Service,Medium,2024-01-27T13:35:00,2024-01-27T13:55:00,Resolved
PNR01403,SSR,Standard meal confirmed,Special Service,Medium,2024-01-27T10:08:00,2024-01-27T12:08:00,Resolved
PNR01405,SSR,Standard meal confirmed,Special Service,Low,2024-01-27T12:57:00,2024-01-27T13:34:00,Resolved
PNR01405,SSR,Extra legroom requested,Special Service,High,2024-01-27T13:14:00,2024-01-27T13:33:00,Resolved
PNR01405,SSR,Standard meal preference,Special Service,Medium,2024-01-27T12:30:00,2024-01-27T13:16:00,Resolved
PNR01406,SSR,Group booking special handling,Special Service,Medium,2024-01-27T11:09:00,2024-01-27T12:17:00,Resolved
PNR01409,SSR,Unaccompanied minor confirmed,Special Service,High,2024-01-27T11:05:00,2024-01-27T11:34:00,Resolved
PNR01409,SSR,Service animal onboard,Special Service,High,2024-01-27T10:41:00,2024-01-27T12:21:00,Pending
PNR01409,SSR,Gluten-free meal requested,Special Service,High,2024-01-27T11:50:00,2024-01-27T13:17:00,Resolved
PNR01410,SSR,Pet travel confirmed,Special Service,High,2024-01-27T17:54:00,2024-01-27T18:49:00,Resolved
PNR01410,SSR,Vegetarian meal requested,Special Service,High,2024-01-27T18:31:00,2024-01-27T20:22:00,Pending
PNR01410,SSR,Wheelchair assistance needed,Special Service,Medium,2024-01-27T18:04:00,2024-01-27T19:22:00,Pending
PNR01411,SSR,Gluten-free meal requested,Special Service,High,2024-01-27T16:35:00,2024-01-27T18:29:00,Resolved
PNR01412,SSR,Unaccompanied minor confirmed,Special Service,Medium,2024-01-27T19:21:00,2024-01-27T20:45:00,Pending
PNR01413,SSR,Special baggage: musical instrument,Special Service,Low,2024-01-27T18:24:00,2024-01-27T19:28:00,Resolved
PNR01415,SSR,Service animal onboard,Special Service,Low,2024-01-27T17:38:00,2024-01-27T18:31:00,Resolved
PNR01417,SSR,Gluten-free meal confirmed,Special Service,High,2024-01-27T10:15:00,2024-01-27T11:45:00,Resolved
PNR01417,SSR,Wheelchair assistance confirmed,Special Service,Low,2024-01-27T13:28:00,2024-01-27T13:40:00,Resolved
PNR01417,SSR,Standard meal preference,Special Service,Low,2024-01-27T13:20:00,2024-01-27T14:47:00,Resolved
PNR01419,SSR,Deaf/hard of hearing passenger,Special Service,Medium,2024-01-27T13:29:00,2024-01-27T15:10:00,Resolved
PNR01419,SSR,Extra legroom requested,Special Service,High,2024-01-27T10:54:00,2024-01-27T11:15:00,Resolved
PNR01421,SSR,Medical assistance required,Special Service,Medium,2024-01-27T17:24:00,2024-01-27T17:52:00,Resolved
PNR01421,SSR,Vegetarian meal requested,Special Service,Medium,2024-01-27T20:18:00,2024-01-27T20:47:00,Resolved
PNR01424,SSR,Wheelchair assistance confirmed,Special Service,Medium,2024-01-27T18:56:00,2024-01-27T19:09:00,Resolved
PNR01424,SSR,Pet travel approved,Special Service,Medium,2024-01-27T17:06:00,2024-01-27T18:35:00,Resolved
PNR01424,SSR,Unaccompanied minor confirmed,Special Service,Low,2024-01-27T19:40:00,2024-01-27T20:21:00,Resolved
PNR01425,SSR,Vegetarian meal confirmed,Special Service,Medium,2024-01-27T17:10:00,2024-01-27T17:39:00,Resolved
PNR01425,SSR,Vegetarian meal requested,Special Service,Low,2024-01-27T16:57:00,2024-01-27T17:35:00,Resolved
PNR01425,SSR,Standard meal preference,Special Service,Medium,2024-01-27T19:57:00,2024-01-27T20:38:00,Resolved
PNR01428,SSR,Wheelchair assistance confirmed,Special Service,Medium,2024-01-27T10:47:00,2024-01-27T12:30:00,Pending
PNR01428,SSR,Unaccompanied minor confirmed,Special Service,Low,2024-01-27T10:50:00,2024-01-27T11:26:00,Resolved
PNR01428,SSR,Pet travel approved,Special Service,Medium,2024-01-27T10:12:00,2024-01-27T10:49:00,Resolved
PNR01429,SSR,Special baggage: musical instrument,Special Service,High,2024-01-27T11:16:00,2024-01-27T11:33:00,Resolved
PNR01429,SSR,Pet travel approved,Special Service,Medium,2024-01-27T14:10:00,2024-01-27T15:22:00,Resolved
PNR01429,SSR,Special baggage: musical instrument,Special Service,Medium,2024-01-27T10:53:00,2024-01-27T12:26:00,Resolved
PNR01432,SSR,Vegetarian meal confirmed,Special Service,Low,2024-01-27T13:16:00,2024-01-27T13:56:00,Resolved
PNR01432,SSR,Extra legroom requested,Special Service,Medium,2024-01-27T12:59:00,2024-01-27T13:52:00,Resolved
PNR01432,SSR,Oxygen equipment required,Special Service,Low,2024-01-27T10:51:00,2024-01-27T12:05:00,Resolved
PNR01433,SSR,Medical assistance required,Special Service,High,2024-01-27T10:37:00,2024-01-27T11:23:00,Pending
PNR01435,SSR,Gluten-free meal confirmed,Special Service,Low,2024-01-27T12:50:00,2024-01-27T13:52:00,Resolved
PNR01435,SSR,Wheelchair assistance needed,Special Service,Medium,2024-01-27T11:13:00,2024-01-27T11:25:00,Resolved
PNR01436,SSR,Oxygen equipment required,Special Service,Low,2024-01-27T11:35:00,2024-01-27T13:26:00,Resolved
PNR01437,SSR,Special baggage: musical instrument,Special Service,High,2024-01-27T11:54:00,2024-01-27T13:44:00,Resolved
PNR01437,SSR,Stretcher case,Special Service,Low,2024-01-27T14:40:00,2024-01-27T15:45:00,Resolved
PNR01438,SSR,Stretcher case,Special Service,High,2024-01-27T13:05:00,2024-01-27T14:37:00,Resolved
PNR01438,SSR,Vegetarian meal requested,Special Service,High,2024-01-27T13:29:00,2024-01-27T13:50:00,Resolved
PNR01438,SSR,Vegetarian meal confirmed,Special Service,Low,2024-01-27T12:58:00,2024-01-27T13:23:00,Resolved
PNR01440,SSR,Group booking confirmed,Special Service,Medium,2024-01-27T15:08:00,2024-01-27T17:05:00,Resolved
PNR01441,SSR,Vegetarian meal confirmed,Special Service,High,2024-01-27T13:44:00,2024-01-27T14:13:00,Resolved
PNR01441,SSR,Group booking special handling,Special Service,High,2024-01-27T12:15:00,2024-01-27T14:07:00,Resolved
PNR01441,SSR,Medical assistance required,Special Service,Low,2024-01-27T11:08:00,2024-01-27T12:25:00,Resolved
PNR01442,SSR,Gluten-free meal confirmed,Special Service,Medium,2024-01-27T14:18:00,2024-01-27T15:08:00,Resolved
PNR01443,SSR,Group booking special handling,Special Service,Medium,2024-01-27T04:10:00,2024-01-27T04:54:00,Resolved
PNR01443,SSR,Gluten-free meal confirmed,Special Service,Medium,2024-01-27T06:38:00,2024-01-27T08:06:00,Resolved
PNR01444,SSR,Gluten-free meal requested,Special Service,High,2024-01-27T04:44:00,2024-01-27T06:28:00,Resolved
PNR01445,SSR,Pet travel confirmed,Special Service,High,2024-01-27T07:06:00,2024-01-27T09:06:00,Resolved
PNR01446,SSR,Vegetarian meal requested,Special Service,High,2024-01-27T04:11:00,2024-01-27T05:13:00,Resolved
PNR01447,SSR,Wheelchair assistance confirmed,Special Service,Medium,2024-01-27T06:04:00,2024-01-27T06:33:00,Resolved
PNR01447,SSR,Special baggage: musical instrument,Special Service,High,2024-01-27T07:54:00,2024-01-27T09:12:00,Resolved
PNR01448,SSR,Stretcher case,Special Service,Medium,2024-01-27T05:58:00,2024-01-27T06:32:00,Resolved
PNR01448,SSR,Unaccompanied minor confirmed,Special Service,Medium,2024-01-27T04:55:00,2024-01-27T06:47:00,Resolved
PNR01452,SSR,Bassinet seat requested,Special Service,Low,2024-01-27T17:45:00,2024-01-27T19:07:00,Resolved
PNR01452,SSR,Gluten-free meal requested,Special Service,High,2024-01-27T15:07:00,2024-01-27T15:25:00,Resolved
PNR01452,SSR,Wheelchair assistance confirmed,Special Service,Low,2024-01-27T17:57:00,2024-01-27T19:00:00,Resolved
PNR01455,SSR,Oxygen equipment required,Special Service,High,2024-01-27T19:32:00,2024-01-27T20:52:00,Pending
PNR01456,SSR,Wheelchair assistance confirmed,Special Service,Medium,2024-01-27T15:23:00,2024-01-27T16:22:00,Resolved
PNR01456,SSR,Stretcher case,Special Service,High,2024-01-27T19:26:00,2024-01-27T19:49:00,Resolved
PNR01456,SSR,Pet travel approved,Special Service,Medium,2024-01-27T17:24:00,2024-01-27T18:04:00,Resolved
PNR01457,SSR,Standard meal preference,Special Service,High,2024-01-27T16:49:00,2024-01-27T18:47:00,Resolved
PNR01458,SSR,Stretcher case,Special Service,High,2024-01-27T16:42:00,2024-01-27T17:12:00,Resolved
PNR01458,SSR,Standard meal confirmed,Special Service,High,2024-01-27T16:10:00,2024-01-27T16:34:00,Resolved
PNR01459,SSR,Standard meal preference,Special Service,Medium,2024-01-27T16:12:00,2024-01-27T17:37:00,Resolved
PNR01460,SSR,Bassinet seat requested,Special Service,Medium,2024-01-27T15:08:00,2024-01-27T16:51:00,Resolved
PNR01460,SSR,Standard meal confirmed,Special Service,High,2024-01-27T15:39:00,2024-01-27T16:52:00,Resolved
PNR01461,SSR,Service animal onboard,Special Service,Medium,2024-01-27T17:19:00,2024-01-27T19:19:00,Resolved
PNR01461,SSR,Group booking confirmed,Special Service,Low,2024-01-27T13:10:00,2024-01-27T14:56:00,Resolved
PNR01461,SSR,Wheelchair assistance needed,Special Service,Medium,2024-01-27T16:55:00,2024-01-27T18:30:00,Pending
PNR01464,SSR,Wheelchair assistance needed,Special Service,High,2024-01-27T16:22:00,2024-01-27T18:22:00,Resolved
PNR01464,SSR,Vegetarian meal requested,Special Service,Low,2024-01-27T16:08:00,2024-01-27T16:44:00,Resolved
PNR01465,SSR,Deaf/hard of hearing passenger,Special Service,High,2024-01-27T17:13:00,2024-01-27T18:15:00,Resolved
PNR01465,SSR,Group booking confirmed,Special Service,High,2024-01-27T18:31:00,2024-01-27T19:16:00,Pending
PNR01465,SSR,Service animal onboard,Special Service,High,2024-01-27T14:17:00,2024-01-27T15:20:00,Pending
PNR01466,SSR,Standard meal confirmed,Special Service,High,2024-01-27T17:23:00,2024-01-27T18:08:00,Pending
PNR01466,SSR,Gluten-free meal requested,Special Service,High,2024-01-27T14:58:00,2024-01-27T15:49:00,Resolved
PNR01466,SSR,Bassinet seat requested,Special Service,Medium,2024-01-27T16:25:00,2024-01-27T16:47:00,Resolved
PNR01467,SSR,Group booking confirmed,Special Service,Medium,2024-01-27T14:52:00,2024-01-27T15:23:00,Resolved
PNR01467,SSR,Unaccompanied minor confirmed,Special Service,High,2024-01-27T17:48:00,2024-01-27T18:24:00,Resolved
PNR01469,SSR,Extra legroom requested,Special Service,Low,2024-01-27T18:00:00,2024-01-27T19:01:00,Resolved
PNR01469,SSR,Wheelchair assistance needed,Special Service,Low,2024-01-27T17:51:00,2024-01-27T19:38:00,Resolved
PNR01469,SSR,Pet travel confirmed,Special Service,High,2024-01-27T17:35:00,2024-01-27T17:50:00,Resolved
PNR01470,SSR,Unaccompanied minor confirmed,Special Service,Low,2024-01-27T19:10:00,2024-01-27T20:41:00,Resolved
PNR01470,SSR,Vegetarian meal confirmed,Special Service,Medium,2024-01-27T16:38:00,2024-01-27T18:04:00,Resolved
PNR01471,SSR,Standard meal confirmed,Special Service,Low,2024-01-27T18:41:00,2024-01-27T19:01:00,Pending
PNR01471,SSR,Oxygen equipment required,Special Service,Medium,2024-01-27T18:25:00,2024-01-27T19:24:00,Resolved
PNR01472,SSR,Wheelchair assistance needed,Special Service,Low,2024-01-27T17:45:00,2024-01-27T18:00:00,Resolved
PNR01473,SSR,Stretcher case,Special Service,High,2024-01-27T19:04:00,2024-01-27T19:16:00,Resolved
PNR01474,SSR,Vegetarian meal requested,Special Service,High,2024-01-27T12:42:00,2024-01-27T13:08:00,Resolved
PNR01475,SSR,Pet travel approved,Special Service,High,2024-01-27T09:51:00,2024-01-27T11:19:00,Pending
PNR01476,SSR,Gluten-free meal requested,Special Service,Low,2024-01-27T12:45:00,2024-01-27T13:28:00,Resolved
PNR01476,SSR,Pet travel approved,Special Service,Medium,2024-01-27T09:44:00,2024-01-27T10:44:00,Resolved
PNR01476,SSR,Wheelchair assistance confirmed,Special Service,Medium,2024-01-27T12:27:00,2024-01-27T12:47:00,Resolved
PNR01477,SSR,Pet travel confirmed,Special Service,Medium,2024-01-27T11:44:00,2024-01-27T12:34:00,Resolved
PNR01477,SSR,Gluten-free meal requested,Special Service,Medium,2024-01-27T11:38:00,2024-01-27T12:46:00,Resolved
PNR01480,SSR,Group booking confirmed,Special Service,Low,2024-01-27T10:33:00,2024-01-27T12:06:00,Resolved
PNR01480,SSR,Wheelchair assistance needed,Special Service,Medium,2024-01-27T10:56:00,2024-01-27T11:42:00,Resolved
PNR01481,SSR,Pet travel approved,Special Service,Low,2024-01-27T19:18:00,2024-01-27T20:49:00,Resolved
PNR01481,SSR,Group booking confirmed,Special Service,High,2024-01-27T19:20:00,2024-01-27T20:14:00,Resolved
PNR01482,SSR,Gluten-free meal confirmed,Special Service,High,2024-01-27T20:24:00,2024-01-27T22:23:00,Resolved
PNR01483,SSR,Deaf/hard of hearing passenger,Special Service,High,2024-01-27T17:31:00,2024-01-27T17:47:00,Resolved
PNR01483,SSR,Gluten-free meal requested,Special Service,Medium,2024-01-27T18:23:00,2024-01-27T18:41:00,Resolved
PNR01483,SSR,Deaf/hard of hearing passenger,Special Service,Medium,2024-01-27T19:38:00,2024-01-27T20:19:00,Pending
PNR01484,SSR,Group booking special handling,Special Service,High,2024-01-27T18:05:00,2024-01-27T19:54:00,Resolved
PNR01484,SSR,Group booking special handling,Special Service,High,2024-01-27T17:07:00,2024-01-27T19:02:00,Resolved
PNR01484,SSR,Vegetarian meal requested,Special Service,High,2024-01-27T19:13:00,2024-01-27T21:06:00,Resolved
PNR01485,SSR,Unaccompanied minor,Special Service,Medium,2024-01-27T09:12:00,2024-01-27T10:21:00,Resolved
PNR01486,SSR,Vegetarian meal confirmed,Special Service,Low,2024-01-27T08:11:00,2024-01-27T08:22:00,Resolved
PNR01486,SSR,Group booking confirmed,Special Service,Medium,2024-01-27T09:27:00,2024-01-27T11:06:00,Resolved
PNR01487,SSR,Vegetarian meal requested,Special Service,High,2024-01-27T11:32:00,2024-01-27T11:45:00,Resolved
PNR01487,SSR,Unaccompanied minor,Special Service,Low,2024-01-27T08:23:00,2024-01-27T08:43:00,Resolved
PNR01488,SSR,Standard meal preference,Special Service,Low,2024-01-27T10:50:00,2024-01-27T11:41:00,Resolved
PNR01488,SSR,Service animal onboard,Special Service,High,2024-01-27T10:30:00,2024-01-27T12:16:00,Resolved
PNR01491,SSR,Extra legroom requested,Special Service,Medium,2024-01-27T03:48:00,2024-01-27T05:04:00,Resolved
PNR01491,SSR,Standard meal preference,Special Service,Low,2024-01-27T03:30:00,2024-01-27T04:20:00,Resolved
PNR01492,SSR,Pet travel approved,Special Service,High,2024-01-27T03:01:00,2024-01-27T04:12:00,Resolved
PNR01492,SSR,Unaccompanied minor,Special Service,Low,2024-01-27T04:27:00,2024-01-27T04:50:00,Resolved
PNR01492,SSR,Service animal onboard,Special Service,Low,2024-01-27T06:00:00,2024-01-27T07:59:00,Resolved
PNR01494,SSR,Standard meal preference,Special Service,Medium,2024-01-27T10:07:00,2024-01-27T10:45:00,Resolved
PNR01495,SSR,Group booking special handling,Special Service,Low,2024-01-27T10:37:00,2024-01-27T11:10:00,Resolved
PNR01495,SSR,Pet travel confirmed,Special Service,High,2024-01-27T11:41:00,2024-01-27T12:33:00,Resolved
PNR01495,SSR,Standard meal preference,Special Service,High,2024-01-27T11:10:00,2024-01-27T11:55:00,Resolved
PNR01496,SSR,Wheelchair assistance needed,Special Service,High,2024-01-27T10:14:00,2024-01-27T10:37:00,Resolved
PNR01496,SSR,Bassinet seat requested,Special Service,Low,2024-01-27T14:18:00,2024-01-27T16:11:00,Resolved
PNR01498,SSR,Service animal onboard,Special Service,High,2024-01-27T06:05:00,2024-01-27T08:05:00,Resolved
PNR01498,SSR,Group booking special handling,Special Service,Low,2024-01-27T05:40:00,2024-01-27T06:10:00,Resolved
PNR01498,SSR,Oxygen equipment required,Special Service,Low,2024-01-27T04:41:00,2024-01-27T05:48:00,Resolved
PNR01499,SSR,Service animal onboard,Special Service,Medium,2024-01-27T04:11:00,2024-01-27T06:02:00,Pending
PNR01499,SSR,Pet travel confirmed,Special Service,High,2024-01-27T06:24:00,2024-01-27T08:15:00,Resolved
PNR01499,SSR,Vegetarian meal confirmed,Special Service,Low,2024-01-27T06:40:00,2024-01-27T07:04:00,Resolved
PNR01500,SSR,Special baggage: musical instrument,Special Service,Low,2024-01-27T04:52:00,2024-01-27T06:51:00,Resolved
PNR01500,SSR,Vegetarian meal confirmed,Special Service,High,2024-01-27T04:18:00,2024-01-27T05:32:00,Resolved
PNR01500,SSR,Bassinet seat requested,Special Service,High,2024-01-27T05:39:00,2024-01-27T07:37:00,Resolved
PNR01501,SSR,Group booking confirmed,Special Service,Medium,2024-01-27T04:43:00,2024-01-27T05:58:00,Resolved
PNR01501,SSR,Extra legroom requested,Special Service,Medium,2024-01-27T03:29:00,2024-01-27T05:28:00,Resolved
PNR01504,SSR,Pet travel confirmed,Special Service,High,2024-01-27T04:54:00,2024-01-27T06:41:00,Pending
PNR01504,SSR,Unaccompanied minor confirmed,Special Service,Low,2024-01-27T06:37:00,2024-01-27T08:06:00,Resolved
PNR01504,SSR,Standard meal confirmed,Special Service,Medium,2024-01-27T04:11:00,2024-01-27T05:51:00,Resolved
PNR01505,SSR,Oxygen equipment required,Special Service,High,2024-01-27T18:04:00,2024-01-27T18:40:00,Pending
PNR01505,SSR,Pet travel confirmed,Special Service,Low,2024-01-27T17:48:00,2024-01-27T18:52:00,Resolved
PNR01505,SSR,Bassinet seat requested,Special Service,Low,2024-01-27T16:24:00,2024-01-27T18:09:00,Resolved
PNR01508,SSR,Gluten-free meal confirmed,Special Service,Low,2024-01-27T09:43:00,2024-01-27T11:12:00,Resolved
PNR01508,SSR,Pet travel confirmed,Special Service,High,2024-01-27T12:04:00,2024-01-27T12:47:00,Resolved
PNR01508,SSR,Group booking special handling,Special Service,Medium,2024-01-27T12:09:00,2024-01-27T13:14:00,Resolved
PNR01509,SSR,Gluten-free meal requested,Special Service,Low,2024-01-27T09:18:00,2024-01-27T10:15:00,Resolved
PNR01510,SSR,Bassinet seat requested,Special Service,Low,2024-01-27T10:08:00,2024-01-27T10:26:00,Resolved
PNR01511,SSR,Vegetarian meal requested,Special Service,High,2024-01-27T12:47:00,2024-01-27T13:38:00,Resolved
PNR01512,SSR,Group booking special handling,Special Service,High,2024-01-27T10:38:00,2024-01-27T12:38:00,Resolved
PNR01512,SSR,Wheelchair assistance needed,Special Service,High,2024-01-27T11:35:00,2024-01-27T12:41:00,Resolved
PNR01513,SSR,Medical assistance required,Special Service,High,2024-01-27T12:48:00,2024-01-27T13:17:00,Pending
PNR01513,SSR,Unaccompanied minor,Special Service,Low,2024-01-27T10:34:00,2024-01-27T10:45:00,Resolved
PNR01513,SSR,Standard meal confirmed,Special Service,High,2024-01-27T10:35:00,2024-01-27T10:52:00,Resolved
PNR01514,SSR,Bassinet seat requested,Special Service,High,2024-01-27T03:20:00,2024-01-27T04:54:00,Resolved
PNR01515,SSR,Extra legroom requested,Special Service,Low,2024-01-27T02:31:00,2024-01-27T04:24:00,Resolved
PNR01515,SSR,Wheelchair assistance confirmed,Special Service,High,2024-01-27T03:01:00,2024-01-27T03:37:00,Pending
PNR01516,SSR,Gluten-free meal requested,Special Service,High,2024-01-27T04:07:00,2024-01-27T04:44:00,Resolved
PNR01518,SSR,Stretcher case,Special Service,Low,2024-01-27T07:11:00,2024-01-27T09:00:00,Resolved
PNR01519,SSR,Service animal onboard,Special Service,Low,2024-01-27T07:25:00,2024-01-27T09:10:00,Resolved
PNR01522,SSR,Pet travel confirmed,Special Service,Medium,2024-01-27T09:26:00,2024-01-27T09:45:00,Resolved
PNR01522,SSR,Gluten-free meal requested,Special Service,High,2024-01-27T10:18:00,2024-01-27T11:10:00,Resolved
PNR01522,SSR,Extra legroom requested,Special Service,Low,2024-01-27T08:11:00,2024-01-27T09:48:00,Resolved
PNR01523,SSR,Gluten-free meal requested,Special Service,Medium,2024-01-28T20:50:00,2024-01-28T21:22:00,Resolved
PNR01523,SSR,Group booking confirmed,Special Service,Medium,2024-01-28T20:48:00,2024-01-28T22:23:00,Resolved
PNR01524,SSR,Pet travel confirmed,Special Service,Medium,2024-01-28T20:41:00,2024-01-28T22:36:00,Resolved
PNR01524,SSR,Vegetarian meal requested,Special Service,Medium,2024-01-28T21:18:00,2024-01-28T21:56:00,Resolved
PNR01524,SSR,Group booking special handling,Special Service,High,2024-01-28T19:52:00,2024-01-28T21:26:00,Resolved
PNR01526,SSR,Group booking special handling,Special Service,Low,2024-01-28T05:38:00,2024-01-28T06:11:00,Resolved
PNR01526,SSR,Medical assistance required,Special Service,Low,2024-01-28T02:43:00,2024-01-28T04:04:00,Resolved
PNR01528,SSR,Vegetarian meal requested,Special Service,Low,2024-01-28T02:38:00,2024-01-28T03:35:00,Resolved
PNR01528,SSR,Special baggage: musical instrument,Special Service,Medium,2024-01-28T06:30:00,2024-01-28T07:51:00,Resolved
PNR01529,SSR,Gluten-free meal requested,Special Service,High,2024-01-28T10:33:00,2024-01-28T12:02:00,Resolved
PNR01529,SSR,Standard meal preference,Special Service,Medium,2024-01-28T07:38:00,2024-01-28T09:00:00,Resolved
PNR01531,SSR,Gluten-free meal requested,Special Service,High,2024-01-28T10:34:00,2024-01-28T12:14:00,Resolved
PNR01531,SSR,Vegetarian meal requested,Special Service,Medium,2024-01-28T06:55:00,2024-01-28T08:14:00,Resolved
PNR01532,SSR,Pet travel confirmed,Special Service,Medium,2024-01-28T09:01:00,2024-01-28T10:27:00,Resolved
PNR01534,SSR,Gluten-free meal requested,Special Service,Low,2024-01-28T20:05:00,2024-01-28T20:39:00,Pending
PNR01534,SSR,Pet travel approved,Special Service,Low,2024-01-28T19:51:00,2024-01-28T20:56:00,Pending
PNR01535,SSR,Pet travel approved,Special Service,High,2024-01-28T17:55:00,2024-01-28T18:19:00,Resolved
PNR01535,SSR,Pet travel approved,Special Service,High,2024-01-28T16:53:00,2024-01-28T17:03:00,Resolved
PNR01536,SSR,Extra legroom requested,Special Service,Low,2024-01-28T20:53:00,2024-01-28T21:33:00,Pending
PNR01536,SSR,Gluten-free meal requested,Special Service,Low,2024-01-28T18:01:00,2024-01-28T18:35:00,Resolved
PNR01537,SSR,Group booking special handling,Special Service,Low,2024-01-28T20:10:00,2024-01-28T21:45:00,Resolved
PNR01538,SSR,Group booking confirmed,Special Service,Low,2024-01-28T17:54:00,2024-01-28T19:41:00,Pending
PNR01538,SSR,Bassinet seat requested,Special Service,High,2024-01-28T20:13:00,2024-01-28T20:32:00,Resolved
PNR01538,SSR,Medical assistance required,Special Service,High,2024-01-28T19:24:00,2024-01-28T20:09:00,Resolved
PNR01540,SSR,Group booking confirmed,Special Service,Low,2024-01-28T17:03:00,2024-01-28T17:27:00,Resolved
PNR01541,SSR,Wheelchair assistance needed,Special Service,Low,2024-01-28T07:55:00,2024-01-28T09:13:00,Resolved
PNR01541,SSR,Extra legroom requested,Special Service,Low,2024-01-28T07:12:00,2024-01-28T08:06:00,Resolved
PNR01541,SSR,Standard meal confirmed,Special Service,Medium,2024-01-28T09:05:00,2024-01-28T10:18:00,Resolved
PNR01542,SSR,Unaccompanied minor,Special Service,High,2024-01-28T06:31:00,2024-01-28T07:07:00,Resolved
PNR01542,SSR,Special baggage: musical instrument,Special Service,Low,2024-01-28T09:32:00,2024-01-28T10:17:00,Resolved
PNR01542,SSR,Medical assistance required,Special Service,High,2024-01-28T08:40:00,2024-01-28T09:57:00,Resolved
PNR01543,SSR,Group booking special handling,Special Service,Low,2024-01-28T09:17:00,2024-01-28T10:53:00,Pending
PNR01543,SSR,Wheelchair assistance needed,Special Service,Medium,2024-01-28T06:38:00,2024-01-28T08:13:00,Resolved
PNR01544,SSR,Stretcher case,Special Service,Medium,2024-01-28T09:51:00,2024-01-28T11:50:00,Resolved
PNR01545,SSR,Group booking confirmed,Special Service,Low,2024-01-28T07:02:00,2024-01-28T08:38:00,Resolved
PNR01545,SSR,Wheelchair assistance needed,Special Service,Medium,2024-01-28T06:31:00,2024-01-28T07:36:00,Resolved
PNR01546,SSR,Group booking confirmed,Special Service,Medium,2024-01-28T09:34:00,2024-01-28T10:14:00,Resolved
PNR01546,SSR,Bassinet seat requested,Special Service,Low,2024-01-28T09:43:00,2024-01-28T10:50:00,Resolved
PNR01546,SSR,Standard meal confirmed,Special Service,Medium,2024-01-28T07:56:00,2024-01-28T08:57:00,Resolved
PNR01547,SSR,Group booking confirmed,Special Service,Low,2024-01-28T08:06:00,2024-01-28T08:44:00,Resolved
PNR01547,SSR,Vegetarian meal confirmed,Special Service,Low,2024-01-28T08:18:00,2024-01-28T08:44:00,Resolved
PNR01547,SSR,Deaf/hard of hearing passenger,Special Service,Low,2024-01-28T09:48:00,2024-01-28T10:11:00,Resolved
PNR01548,SSR,Deaf/hard of hearing passenger,Special Service,Low,2024-01-28T06:18:00,2024-01-28T08:12:00,Resolved
PNR01549,SSR,Vegetarian meal confirmed,Special Service,High,2024-01-28T19:05:00,2024-01-28T20:18:00,Resolved
PNR01549,SSR,Gluten-free meal requested,Special Service,Medium,2024-01-28T19:38:00,2024-01-28T20:01:00,Resolved
PNR01549,SSR,Pet travel approved,Special Service,Medium,2024-01-28T20:49:00,2024-01-28T21:36:00,Resolved
PNR01550,SSR,Wheelchair assistance needed,Special Service,High,2024-01-28T16:54:00,2024-01-28T18:32:00,Resolved
PNR01552,SSR,Pet travel confirmed,Special Service,High,2024-01-28T21:20:00,2024-01-28T22:16:00,Resolved
PNR01552,SSR,Standard meal confirmed,Special Service,High,2024-01-28T20:40:00,2024-01-28T21:06:00,Resolved
PNR01553,SSR,Special baggage: musical instrument,Special Service,High,2024-01-28T19:53:00,2024-01-28T20:12:00,Resolved
PNR01553,SSR,Unaccompanied minor confirmed,Special Service,Low,2024-01-28T17:59:00,2024-01-28T18:28:00,Resolved
PNR01553,SSR,Pet travel confirmed,Special Service,High,2024-01-28T18:18:00,2024-01-28T19:15:00,Resolved
PNR01554,SSR,Oxygen equipment required,Special Service,Low,2024-01-28T18:29:00,2024-01-28T20:16:00,Resolved
PNR01554,SSR,Stretcher case,Special Service,High,2024-01-28T20:15:00,2024-01-28T22:14:00,Resolved
PNR01555,SSR,Standard meal preference,Special Service,High,2024-01-28T20:24:00,2024-01-28T21:37:00,Resolved
PNR01555,SSR,Gluten-free meal requested,Special Service,High,2024-01-28T21:05:00,2024-01-28T21:30:00,Resolved
PNR01557,SSR,Service animal onboard,Special Service,High,2024-01-28T13:59:00,2024-01-28T15:53:00,Resolved
PNR01557,SSR,Group booking confirmed,Special Service,Low,2024-01-28T16:14:00,2024-01-28T17:40:00,Resolved
PNR01557,SSR,Standard meal confirmed,Special Service,Low,2024-01-28T15:19:00,2024-01-28T16:47:00,Resolved
PNR01559,SSR,Medical assistance required,Special Service,Medium,2024-01-28T13:27:00,2024-01-28T14:28:00,Resolved
PNR01559,SSR,Extra legroom requested,Special Service,Low,2024-01-28T12:53:00,2024-01-28T13:06:00,Resolved
PNR01561,SSR,Gluten-free meal confirmed,Special Service,Low,2024-01-28T15:54:00,2024-01-28T17:17:00,Resolved
PNR01561,SSR,Wheelchair assistance confirmed,Special Service,Low,2024-01-28T13:28:00,2024-01-28T15:27:00,Resolved
PNR01561,SSR,Unaccompanied minor,Special Service,High,2024-01-28T12:31:00,2024-01-28T12:59:00,Resolved
